Time (s),q1_values_deg,q2_values_deg,q3_values_mm,q1_dot_deg_per_s,q2_dot_deg_per_s,q3_dot_mm_per_s,q1_dotdot_deg_per_s2,q2_dotdot_deg_per_s2,q3_dotdot_mm_per_s2
162.69,1.7692024512858673,87.1792635536276,3.0,-0.4424970523074334,0.4561613936090225,0.0,1.5712453571642415,-1.6231798786847662,0.0
162.70000000000002,1.7648560981706778,87.18374395167723,3.0,-0.4265108379961635,0.4396491984280715,0.0,1.6237339031771603,-1.6769244609093903,0.0
162.71,1.760672234525944,87.18805653759617,3.0,-0.4100223742438902,0.4226229043908347,0.0,1.6715792426641451,-1.7258816464149618,0.0
162.72,1.7566556506858,87.19219640976505,3.0,-0.3930792531428806,0.40513156549977225,0.0,1.714549368475593,-1.7698153945033823,0.0
162.73,1.7528106494630864,87.19615916890616,3.0,-0.37573138687437835,0.3872265965007671,0.0,1.752412268863912,-1.8084895820535962,0.0
162.74,1.7491410229483124,87.19994094169506,3.0,-0.35803100776560237,0.3689617738587003,0.0,1.7849359258620412,-1.8416679749222453,0.0
162.75,1.7456500293077744,87.20353840438334,3.0,-0.3400326683571375,0.35039323700232217,0.0,1.8118883145568088,-1.8691142000903938,0.0
162.76,1.7423403695811697,87.20694880643511,3.0,-0.3217932414744662,0.33157948985689245,0.0,1.8330374018116213,-1.8905917183076326,0.0
162.77,1.739214164478285,87.21016999418048,3.0,-0.3033719203209051,0.3125814026361695,0.0,1.8481511449630617,-1.905863799187557,0.0
162.78,1.7362729311747516,87.21320043448783,3.0,-0.28483021857520496,0.2934622138731413,0.0,1.8569974909798947,-1.9146934965519335,0.0
162.79,1.733517560106781,87.21603923845794,3.0,-0.2662319705013072,0.27428753270513084,0.0,1.8593443754616468,-1.9168436259064947,0.0
162.8,1.7309482917647254,87.21868618514193,3.0,-0.24764333106597203,0.2551253413550114,0.0,1.854959721872551,-1.9120767453273402,0.0
162.81,1.7285646934854615,87.22114174528504,3.0,-0.22913277606385618,0.23604599779858404,0.0,1.8436114407954785,-1.9001551377684223,0.0
162.82,1.7263656362434483,87.2234071050979,3.0,-0.21077110225006246,0.21712223859964297,0.0,1.8250674293618374,-1.8808407964598928,0.0
162.83,1.7243492714404602,87.22548419005703,3.0,-0.19263142747661943,0.19842918186938618,0.0,1.7990955706731482,-1.8538954138591635,0.0
162.84,1.722513007693916,87.2273756887353,3.0,-0.1747891908365995,0.1800443303224597,0.0,1.7654637336006473,-1.8190803741902073,0.0
162.85,1.7208534876237283,87.22908507666348,3.0,-0.15732215280460649,0.16204757438558204,0.0,1.7239397729734707,-1.7761567502461162,0.0
162.86,1.7193665646378238,87.230616640223,3.0,-0.14031039537713008,0.14452119531753738,0.0,1.674291529209504,-1.7248853039575351,0.0
162.87,1.7180472797161856,87.23197550056983,3.0,-0.1238363222204164,0.12754986830643134,0.0,1.616286828688973,-1.665026492538857,0.0
162.88,1.7168898381934155,87.23316763758913,3.0,-0.10798465880335062,0.11122066546676024,0.0,1.5496934845926624,-1.5963404800700687,0.0
162.89000000000001,1.7158875865401186,87.23419991387917,3.0,-0.09284245252856316,0.09562305870502996,0.0,1.4742792974375973,-1.5185871539458162,0.0
162.9,1.7150329891428442,87.23508009876323,3.0,-0.07849907285459867,0.08084892238784391,0.0,1.3898120562144678,-1.431526148465423,0.0
162.91,1.7143176050830267,87.23581689232692,3.0,-0.0650462114042738,0.0669925357357215,0.0,1.296059539834804,-1.3349168744625217,0.0
162.92000000000002,1.7137320649147587,87.23641994947795,3.0,-0.05257788205790259,0.05415058489859348,0.0,1.1927895186492066,-1.2285185563598588,0.0
162.93,1.7132660474418686,87.2368999040249,3.0,-0.04119042103128967,0.042422164608524326,0.0,1.0797697567127562,-1.1120902772532304,0.0
162.94,1.712908256494133,87.23726839277012,3.0,-0.030982486923647468,0.03190877935352887,0.0,0.9567680142019697,-0.9853910312074277,0.0
162.95000000000002,1.7126463977033957,87.23753807961197,3.0,-0.022055060747250277,0.022714343984375773,0.0,0.8235520498750537,-0.8481797848958195,0.0
162.96,1.712467155279188,87.2377226796498,3.0,-0.014511445926146394,0.014945183655612482,0.0,0.6798896249415876,-0.7002155487967343,0.0
162.97,1.7123561687848727,87.23783698328508,3.0,-0.008457268248418526,0.008710033008441087,0.0,0.5255485064148413,-0.5412574573426809,0.0
162.98,1.7122980099142195,87.23789688030998,3.0,-0.0040004757978495675,0.004120034508758863,0.0,0.3602964711824086,-0.3710648593724386,0.0
162.99,1.7122761592689157,87.23791938397525,3.0,-0.0012513388247703539,0.001288735820992315,0.0,0.1832559711467674,-0.18873279426401268,0.0
163.0,1.7122729831377241,87.2379226550264,3.0,-0.00033535637491421966,0.00034537862347860937,0.0,-0.00699052381591958,0.007199407647817679,0.0
163.01,1.7122694521414175,87.23792629154772,3.0,-0.0013911493010887455,0.0014327239739486686,0.0,-0.20560435942618138,0.2117487354524883,0.0
163.02,1.7122451601517024,87.23795130950587,3.0,-0.004447443563437847,0.004580353332528375,0.0,-0.40055184954257417,0.41252150698056766,0.0
163.03,1.7121805032701487,87.23801789861437,3.0,-0.009402186291940229,0.009683154113560022,0.0,-0.5842670617112189,0.601724712616658,0.0
163.04,1.7120571164258636,87.23814497258815,3.0,-0.016132784797662225,0.016614847584861536,0.0,-0.7558520073647212,0.7784320605708217,0.0
163.05,1.7118578475741955,87.23835019556607,3.0,-0.024519226439234654,0.025251795324976456,0.0,-0.9155646837649689,0.9429074194500231,0.0
163.06,1.7115667318970789,87.23865000849464,3.0,-0.0344440784729616,0.035472995973862,0.0,-1.0636630757027143,1.0954143924379878,0.0
163.07,1.7111689660047362,87.23905965548555,3.0,-0.04579248795328894,0.04716008317373621,0.0,-1.200405161054796,1.2362164298806988,0.0
163.08,1.710650882138013,87.23959321015812,3.0,-0.058452181694057526,0.060197324571475974,0.0,-1.3260489154220956,1.365576928797907,0.0
163.09,1.709999922370855,87.24026360197698,3.0,-0.07231346626173085,0.07447162174969435,0.0,-1.440852315963137,1.4837593203509414,0.0
163.1,1.7092046128127785,87.24108264259311,3.0,-0.08726922801332027,0.0898725109784948,0.0,-1.5450733453903354,1.5910271459063097,0.0
163.11,1.7082545378105887,87.24206105219655,3.0,-0.10321493316953756,0.10629216466782054,0.0,-1.6389699950630776,1.6876441226187922,0.0
163.12,1.7071403141493877,87.24320848588647,3.0,-0.12004862791458182,0.12362539343087064,0.0,-1.7228002674091192,1.7738741989603568,0.0
163.13,1.705853565252297,87.24453356006516,3.0,-0.13767093851771994,0.14176964864702768,0.0,-1.7968221782183047,1.84998160037253,0.0
163.14000000000001,1.7043868953790333,87.24604387885941,3.0,-0.1559850714789479,0.16062502543832125,0.0,-1.8612937585127387,1.9162308663212002,0.0
163.15,1.702733863822718,87.24774606057393,3.0,-0.17489681368797472,0.18009426597345168,0.0,-1.916473055758039,1.972886878860436,0.0
163.16,1.7008889591052738,87.24964576417888,3.0,-0.1943145325941087,0.20008276301552996,0.0,-1.9626181350085314,2.020214883984295,0.0
163.17000000000002,1.698847573170836,87.25174771583424,3.0,-0.21414917638814535,0.22049856365313758,0.0,-1.999987079303045,2.058480505340299,0.0
163.18,1.696605975577511,87.25405573545194,3.0,-0.2343142741801696,0.24125237312233594,0.0,-2.0288379900512687,2.0879497511216982,0.0
163.19,1.6941612876872325,87.25657276329669,3.0,-0.2547259361891707,0.26225755867557154,0.0,-2.049428987300761,2.1088890156661932,0.0
163.20000000000002,1.6915114568537275,87.25930088662545,3.0,-0.2753028539261848,0.2834301534356598,0.0,-2.062018209080807,2.1215650750150417,0.0
163.21,1.6886552306087088,87.2622413663654,3.0,-0.29596630037078686,0.3046888601758724,0.0,-2.0668638111087656,2.126245077356259,0.0
163.22,1.6855921308463118,87.26539466382897,3.0,-0.3166401301483601,0.325955054982785,0.0,-2.064223966054546,2.1231965290979815,0.0
163.23,1.6823224280057416,87.26876046746506,3.0,-0.3372507796918778,0.347152790757832,0.0,-2.054356862104534,2.112687276394354,0.0
163.24,1.6788471152524742,87.27233771964413,3.0,-0.3577272673904508,0.36820880051067206,0.0,-2.037520702350415,2.094985483793721,0.0
163.25,1.6751678826579326,87.27612464347527,3.0,-0.3780011937388861,0.3890525004337064,0.0,-2.013973703656746,2.070359609440686,0.0
163.26,1.6712870913776965,87.2801187696528,3.0,-0.3980067414635857,0.4096159926994858,0.0,-1.9839740944921358,2.039078376725456,0.0
163.27,1.6672077478286609,87.28431696332926,3.0,-0.4176806756287288,0.42983406796821555,0.0,-1.9477801137118833,2.0014107446542084,0.0
163.28,1.662933477865122,87.28871545101217,3.0,-0.4369623437378234,0.44964420759256996,0.0,-1.9056500091918505,1.957625875625979,0.0
163.29,1.6584685009539044,87.29330984748111,3.0,-0.4557936758125658,0.46898658548073513,0.0,-1.8578420356557546,1.9079931016463547,0.0
163.3,1.6538176043488706,87.29809518272178,3.0,-0.4741191844509385,0.48780406962549705,0.0,-1.8046144532213315,1.8527818897950965,0.0
163.31,1.6489861172648856,87.30306592887362,3.0,-0.49188596487699243,0.5060422232766371,0.0,-1.7462255256661674,1.7922618062371498,0.0
163.32,1.6439798850513307,87.30821602718731,3.0,-0.5090436949642618,0.52364930575024,0.0,-1.6829335182272365,1.7267024800560193,0.0
163.33,1.6388052433656004,87.31353891498863,3.0,-0.5255446352415372,0.5405762728777574,0.0,-1.6149966961126472,1.6563735666608181,0.0
163.34,1.6334689923465,87.31902755264487,3.0,-0.5413436288865148,0.5567767770834564,0.0,-1.5426733227141831,1.5815447113709524,0.0
163.35,1.62797837078787,87.3246744505303,3.0,-0.5563981016958208,0.5722071671051765,0.0,-1.4662216578631426,1.502485513675822,0.0
163.36,1.6223410303125836,87.33047169598697,3.0,-0.5706680620437776,0.5868264873569728,0.0,-1.3858999561772167,1.419465491672156,0.0
163.37,1.6165650095469946,87.33641098027744,3.0,-0.5841161008193652,0.6005964769386196,0.0,-1.3019664651620078,1.3327540472829469,0.0
163.38,1.6106587082961963,87.34248362552574,3.0,-0.5967073913470178,0.6134815683026318,0.0,-1.2146794240869285,1.2426204332882662,0.0
163.39000000000001,1.6046308617200542,87.34868061164349,3.0,-0.6084096893011037,0.6254488856043849,0.0,-1.1242970625041648,1.1493337215640054,0.0
163.4,1.5984905145101742,87.35499260323783,3.0,-0.6191933325971011,0.6364682427339119,0.0,-1.0310775985805654,1.0531627722443204,0.0
163.41,1.5922469950681122,87.36140997649817,3.0,-0.629031241272715,0.6465121410492713,0.0,-0.9352792382377739,0.9543762051578142,0.0
163.42000000000002,1.58590988968472,87.36792284605882,3.0,-0.6378989173618566,0.6555557668370682,0.0,-0.837160173845497,0.8532423731111294,0.0
163.43,1.579489016720875,87.37452109183491,3.0,-0.645774444749625,0.6635769885114939,0.0,-0.7369785831146114,0.7500293375528599,0.0
163.44,1.5729944007897274,87.38119438582905,3.0,-0.6526384890241488,0.6705563535881254,0.0,-0.6349926287285701,0.6450048464401448,0.0
163.45000000000002,1.566436246940392,87.38793221890667,3.0,-0.6584742973241964,0.6764770854402968,0.0,-0.531460457146582,0.5384363134197656,0.0
163.46,1.5598249148432435,87.39472392753785,3.0,-0.6632676981670804,0.6813250798565207,0.0,-0.426640197938033,0.43059080059748567,0.0
163.47,1.5531708929770505,87.4015587205038,3.0,-0.667007101282957,0.6850889014522465,0.0,-0.32078996382078895,0.3217350045048306,0.0
163.48,1.5464847728175843,87.4084257055669,3.0,-0.6696834974434962,0.6877597799466173,0.0,-0.21416784985850423,0.21213524284746654,0.0
163.49,1.5397772230281805,87.41531391610273,3.0,-0.6712904582801271,0.6893316063091959,0.0,-0.10703193357053387,0.1020574450549816,0.0
163.5,1.5330589636519818,87.42221233769308,3.0,-0.6718241361149069,0.6898009288477169,0.0,0.00035972515521898174,-0.008232853687673014,0.0
163.51,1.5263407403058824,87.42910993467969,3.0,-0.6712832637770227,0.6891669492354424,0.0,0.10774908449917575,-0.11847051737845504,0.0
163.52,1.5196332983764413,87.43599567667779,3.0,-0.6696691544249234,0.6874315185001478,0.0,0.21487811981635296,-0.22839080983771964,0.0
163.53,1.512947357217384,87.44285856504969,3.0,-0.6669857013806957,0.684599133038688,0.0,0.3214888234281954,-0.3377293926831726,0.0
163.54,1.5062935843488274,87.44968765933857,3.0,-0.6632393779563595,0.6806769306464844,0.0,0.4273232046742015,-0.4462223215995209,0.0
163.55,1.4996825696582567,87.45647210366262,3.0,-0.6584392372872117,0.6756746866066976,0.0,0.5321232890026506,-0.5536060384869756,0.0
163.56,1.4931247996030832,87.4632011530707,3.0,-0.6525969121763064,0.6696048098767449,0.0,0.6356311170818696,-0.6596173611939093,0.0
163.57,1.4866306314147306,87.46986419986015,3.0,-0.6457266149455743,0.6624823393828194,0.0,0.7375887445587592,-0.7639934712599938,0.0
163.58,1.4802102673041717,87.47645079985836,3.0,-0.6378451372851313,0.654324940451545,0.0,0.8377382410901246,-0.86647189878164,0.0
163.59,1.473873728669028,87.48295069866919,3.0,-0.6289718501237718,0.6451529014071866,0.0,0.935821688882732,-0.9667905036536695,0.0
163.6,1.4676308303016963,87.4893538578865,3.0,-0.6191287035074766,0.6349891303784716,0.0,1.0315811822281251,-1.0646874555320096,0.0
163.61,1.4614911545988785,87.49565048127675,3.0,-0.6083402264792093,0.6238591522965464,0.0,1.12475882623142,-1.1599012120200314,0.0
163.62,1.455464025772112,87.50183104093243,3.0,-0.5966335269828482,0.611791106138071,0.0,1.2150967355228914,-1.2521704929113753,0.0
163.63,1.4495584840592215,87.50788630339952,3.0,-0.5840382917687514,0.5988157424383189,0.0,1.3023370334003248,-1.341234253615653,0.0
163.64000000000001,1.443783259936737,87.5138073557812,3.0,-0.5705867863148417,0.5849664210657579,0.0,1.3862218500498846,-1.4268316568077921,0.0
163.65,1.4381467483329247,87.51958563182083,3.0,-0.5563138547677537,0.5702791093021631,0.0,1.4664933214114662,-1.5087020416970631,0.0
163.66,1.432656982841382,87.52521293796724,3.0,-0.5412569198866124,0.5547923802318167,0.0,1.5428935880840156,-1.5865848921592374,0.0
163.67000000000002,1.4273216099351924,87.53068147942547,3.0,-0.5254559830060734,0.5385474114589783,0.0,1.615164793722923,-1.6602198038739857,0.0
163.68,1.4221478631812605,87.53598388619642,3.0,-0.5089536240121539,0.5215879841543369,0.0,1.6830490836822198,-1.72934644993461,0.0
163.69,1.4171425374549493,87.54111323910855,3.0,-0.49179500133242904,0.5039604824602861,0.0,1.746288603508006,-1.7937045454630152,0.0
163.70000000000002,1.412311963154612,87.54606309584562,3.0,-0.4740278519419938,0.48571389324507663,0.0,1.8046254975867537,-1.853033812402316,0.0
163.71,1.4076619804161095,87.55082751697346,3.0,-0.45570249138069396,0.4668998062122398,0.0,1.8578019080278674,-1.907073943456794,0.0
163.72,1.403197913326998,87.55540109196987,3.0,-0.43687181378143647,0.44757241437594075,0.0,1.9055599729678185,-1.9555645658542176,0.0
163.73,1.3989245441404807,87.55977896526097,3.0,-0.4175912919213376,0.42778851489515546,0.0,1.9476418251673788,-1.998245205818705,0.0
163.74,1.3948460874885713,87.56395686226777,3.0,-0.3979189772780889,0.40760751025956665,0.0,1.9837895911983816,-2.0348552533633324,0.0
163.75,1.390966164594919,87.56793111546617,3.0,-0.37791550009736996,0.3870914098278888,0.0,2.0137453894786272,-2.065133927651175,0.0
163.76,1.387287777486624,87.57169869046433,3.0,-0.35764406948851635,0.36630483170654315,0.0,2.037251329455314,-2.0888202444879767,0.0
163.77,1.3838132832051486,87.5752572121003,3.0,-0.3371704735082637,0.3453150049381293,0.0,2.0540495109039325,-2.105652984596418,0.0
163.78,1.3805443680164586,87.5786049905631,3.0,-0.3165630792704377,0.3241917720146148,0.0,2.0638820219798237,-2.1153706637377923,0.0
163.79,1.3774820216197399,87.58174104754059,3.0,-0.2958928330686672,0.30300759166337343,0.0,2.066490938622545,-2.117711505782438,0.0
163.8,1.3746265113550853,87.58466514239636,3.0,-0.2752332604979868,0.28183754189896604,0.0,2.0616183240790287,-2.1124134185512844,0.0
163.81,1.3719773564097801,87.58737779837857,3.0,-0.25466046658708663,0.26075932329234774,0.0,2.0490062278288868,-2.0992139724285153,0.0
163.82,1.3695333020233436,87.58988032886221,3.0,-0.23425313594140906,0.23985326245039573,0.0,2.0283966848622104,-2.0778503819229854,0.0
163.83,1.367292293690952,87.59217486362758,3.0,-0.21409253288984242,0.21920231565388804,0.0,1.9995317154886116,-2.0480594928784512,0.0
163.84,1.3652514513655467,87.59426437517529,3.0,-0.19426250163163683,0.1988920725928267,0.0,1.9621533249136736,-2.009577773200988,0.0
163.85,1.3634070436583192,87.59615270507943,3.0,-0.17484946639156895,0.17901076018986828,0.0,1.9160035030918454,-1.9621413080272987,0.0
163.86,1.3617544620377153,87.59784459037908,3.0,-0.15594243156979992,0.15964924643228073,0.0,1.8608242251366702,-1.905485801678708,0.0
163.87,1.3602881950269232,87.59934569000808,3.0,-0.13763298188883555,0.14090104415629412,0.0,1.7963574513912839,-1.8393465849086965,0.0
163.88,1.3590018023999386,87.60066261126221,3.0,-0.12001528254197424,0.1228623147341068,0.0,1.722345127855851,-1.7634586282255782,0.0
163.89000000000001,1.3578878893760837,87.60180293630276,3.0,-0.10318607933171853,0.10563187159178256,0.0,1.638529187247828,-1.677556562995619,0.0
163.9,1.3569380808133042,87.60277524869404,3.0,-0.08724469879701768,0.08931118347419442,0.0,1.5446515502787195,-1.5813747100423825,0.0
163.91,1.3561429954001434,87.60358915997224,3.0,-0.07229304832614414,0.0740043773909349,0.0,1.4404541270240934,-1.4746471161686259,0.0
163.92000000000002,1.3554922198467814,87.60425533624186,3.0,-0.058435616256535816,0.059818241150821905,0.0,1.3256788183979573,-1.3571075996665627,0.0
163.93,1.3549742830750127,87.60478552479526,3.0,-0.04577947195818499,0.04686222539760365,0.0,1.20006751847479,-1.2284898048520176,0.0
163.94,1.3545766304076177,87.60519258074982,3.0,-0.034434265887040016,0.03524844505378155,0.0,1.0633621175770713,-1.0885272672211954,0.0
163.95000000000002,1.3542855977572719,87.60549049369634,3.0,-0.024512229606643565,0.025091680053179743,0.0,0.9153045048182484,-0.9369534891234821,0.0
163.96,1.3540863858154848,87.60569441435088,3.0,-0.016128175790675048,0.01650937527131191,0.0,0.755636571221352,-0.7735020258436975,0.0
163.97,1.3539630342414584,87.60582068120176,3.0,-0.009399498182216526,0.009621639536305793,0.0,0.5841002143769369,-0.5979065849359699,0.0
163.98,1.3538983958518405,87.6058868471416,3.0,-0.004446171503136309,0.0045512435725925116,0.0,0.4004373427196617,-0.4099011377789452,0.0
163.99,1.3538741108113956,87.60591170607321,3.0,-0.001390751327823292,0.0014236167807268885,0.0,0.21171861681212878,-0.2167219666660003,0.0
164.0,1.353870580825284,87.60591531947722,3.0,-0.00021179916689373357,0.00021680423927250558,0.0,0.05563005329389803,-0.056944675463910244,0.0
164.01,1.3538698748280578,87.605916042158,3.0,-0.0002781502619453313,0.0002847232714486836,0.0,-0.03387175480373816,0.03467217712938009,0.0
164.02,1.353865017820045,87.60592101394265,3.0,-0.0008892342629684968,0.0009102477818601074,0.0,-0.08008745858822941,0.08197998162984277,0.0
164.03,1.3538520901427984,87.60593424711364,3.0,-0.0018798994337099195,0.001924322904045539,0.0,-0.11682000843338258,0.11958046943760792,0.0
164.04,1.353827419831371,87.60595950040073,3.0,-0.0032256344316361485,0.0033018571706122657,0.0,-0.1511272241111472,0.15469818663405022,0.0
164.05,1.3537875774541657,87.60600028425705,3.0,-0.004902443915932864,0.005018286636726543,0.0,-0.1830607052066835,0.18738587861832912,0.0
164.06,1.3537293709530522,87.60605986613346,3.0,-0.006886848535769818,0.007049574742978848,0.0,-0.21267205090991226,0.21769628023804444,0.0
164.07,1.3536498404834503,87.60614127575191,3.0,-0.009155884934131109,0.009372212241487432,0.0,-0.24001286020203239,0.24568212058539984,0.0
164.08,1.3535462532543696,87.6062473103783,3.0,-0.011687105739810466,0.011963217154686845,0.0,-0.26513473185663106,0.27139612619464515,0.0
164.09,1.353416098368654,87.606380540095,3.0,-0.01445857957126373,0.014800134765380335,0.0,-0.2880892649670397,0.29489102502111564,0.0
164.1,1.3532570816629443,87.6065433130736,3.0,-0.01744889103915126,0.017861037655109158,0.0,-0.30892805854720873,0.31621954970972865,0.0
164.11,1.353067120547871,87.6067377608481,3.0,-0.020637140742207905,0.021124525759574908,0.0,-0.32770271188087285,0.33543443969108466,0.0
164.12,1.3528443388481002,87.60696580358879,3.0,-0.024002945276768717,0.02456972644893085,0.0,-0.34446482488570407,0.352588443455204,0.0
164.13,1.3525870616423357,87.60722915537708,3.0,-0.027526437239921986,0.02817629462867899,0.0,-0.3592659978324253,0.36773432050551946,0.0
164.14000000000001,1.3522938101033017,87.60752932948137,3.0,-0.031188265233417223,0.03192441285904124,0.0,-0.3721578313731211,0.38092484288654305,0.0
164.15,1.3519632963376673,87.60786764363426,3.0,-0.03496959386738441,0.03579479148640985,0.0,-0.38319192669833413,0.3922127962496802,0.0
164.16,1.351594418225954,87.6082452253111,3.0,-0.038852103767383905,0.039768668784034844,0.0,-0.3924198857013783,0.4016509805282453,0.0
164.17000000000002,1.3511862542623196,87.60866301700995,3.0,-0.042817991581411974,0.043827811096974756,0.0,-0.3998933109727876,0.40929221079011313,0.0
164.18,1.3507380583943258,87.60912178153303,3.0,-0.04684996998683966,0.04795451299983711,0.0,-0.4056638056271211,0.4151893174508814,0.0
164.19,1.3502492548625828,87.60962210726994,3.0,-0.050931267693954396,0.052131597445992384,0.0,-0.40978297327520785,0.41939514577649106,0.0
164.20000000000002,1.3497194330404467,87.61016441348195,3.0,-0.055045629452343814,0.05634241591536693,0.0,-0.4123024183066981,0.421962556593769,0.0
164.21,1.349148342273536,87.61074895558825,3.0,-0.05917731606008836,0.060570848577867764,0.0,-0.4132737457440694,0.4229444256509396,0.0
164.22,1.348535886719245,87.61137583045351,3.0,-0.0633111043672252,0.06480130442838572,0.0,-0.4127485610888604,0.4223936423386476,0.0
164.23,1.3478821201861915,87.61204498167682,3.0,-0.06743228728186557,0.06901872142464072,0.0,-0.4107784703211159,0.4203631099031213,0.0
164.24,1.3471872409736076,87.612756204882,3.0,-0.07152667377364752,0.07320856662644815,0.0,-0.4074150801175458,0.4169057444869395,0.0
164.25,1.3464515867107185,87.61350915300935,3.0,-0.07558058888421648,0.0773568363143795,0.0,-0.40270999760227966,0.4120744733526749,0.0
164.26,1.3456756291959233,87.61430334160829,3.0,-0.07958087372569311,0.08145005609350164,0.0,-0.3967148300598744,0.40592223442104114,0.0
164.27,1.3448599692362047,87.61513815413122,3.0,-0.08351488548541397,0.08547528100280033,0.0,-0.389481185487095,0.39850197545376886,0.0
164.28,1.344005331486215,87.61601284722835,3.0,-0.08737049743543501,0.08942009560257702,0.0,-0.38106067213605765,0.3898666520640859,0.0
164.29,1.343112559287496,87.61692655604327,3.0,-0.09113609892813512,0.09327261404408205,0.0,-0.37150489833992495,0.3800692263311589,0.0
164.3,1.3421826095076523,87.61787829950923,3.0,-0.09480059540223351,0.0970214801292002,0.0,-0.3608654728126659,0.36916266601849657,0.0
164.31,1.3412165473794513,87.61886698564585,3.0,-0.09835340838438844,0.10065586736445198,0.0,-0.34919400433153225,0.3571999430107553,0.0
164.32,1.3402155413399646,87.61989141685652,3.0,-0.10178447548886416,0.1041654789894153,0.0,-0.3365421018175496,0.3442340313242198,0.0
164.33,1.339180857869674,87.62095029522564,3.0,-0.10508425042073943,0.10754054799093637,0.0,-0.3229613742711246,0.33031790639626024,0.0
164.34,1.3381138563315498,87.62204222781634,3.0,-0.10824370297428665,0.11077183711734051,0.0,-0.308503430579421,0.31550454338002965,0.0
164.35,1.3370159838101883,87.62316573196799,3.0,-0.11125431903232785,0.11385063885853697,0.0,-0.2932198795851937,0.29984691533258,0.0
164.36,1.3358887699509032,87.62431924059351,3.0,-0.11410810056599052,0.11676877542399211,0.0,-0.27716232994023926,0.28339799232668383,0.0
164.37,1.3347338217988685,87.62550110747647,3.0,-0.11679756563113264,0.11951859870507064,0.0,-0.260382390100955,0.26621073992316724,0.0
164.38,1.3335528186382806,87.62670961256761,3.0,-0.11931574836800962,0.12209299022245546,0.0,-0.242931668448243,0.24833811778535164,0.0
164.39000000000001,1.3323475068315083,87.62794296728092,3.0,-0.1216561990000975,0.12448536106077768,0.0,-0.22486177299774202,0.22983307840007683,0.0
164.4,1.3311196946582786,87.62919931978882,3.0,-0.12381298382796446,0.126689651790457,0.0,-0.20622431117278683,0.21074856583425117,0.0
164.41,1.329871247154949,87.63047676031672,3.0,-0.12578068522355323,0.1287003323774627,0.0,-0.1870708900830742,0.19113751470456464,0.0
164.42000000000002,1.3286040809538076,87.63177332643637,3.0,-0.12755440162962595,0.13051240208454828,0.0,-0.16745311667842877,0.17105284925378328,0.0
164.43,1.3273201591223565,87.63308700835842,3.0,-0.1291297475571218,0.13212138936253837,0.0,-0.14742259734856766,0.150547482000718,0.0
164.44,1.3260214860026651,87.63441575422362,3.0,-0.1305028535765973,0.13352335172456264,0.0,-0.127030937706607,0.1296743129231004,0.0
164.45000000000002,1.3247101020508245,87.63575747539291,3.0,-0.13167036631125395,0.13471487562100037,0.0,-0.1063297429693133,0.10848622896020288,0.0
164.46,1.32338807867644,87.63711005173604,3.0,-0.13262944843598357,0.1356930763037667,0.0,-0.08537061788993494,0.08703610308913312,0.0
164.47,1.3220575130821048,87.63847133691898,3.0,-0.13337777866905265,0.13645559768278304,0.0,-0.06420516653782293,0.06537679368534555,0.0
164.48,1.320720523103059,87.6398391636897,3.0,-0.13391355176674002,0.1370006121774736,0.0,-0.042884992380587406,0.043561144025261456,0.0
164.49,1.31937924204677,87.64121134916253,3.0,-0.1342354785166644,0.13732682056328827,0.0,-0.02146169824857047,0.021641982037579055,0.0
164.5,1.3180358135327257,87.64258570010097,3.0,-0.13434278573171143,0.1374334518182252,0.0,1.3113617414184375e-05,-0.000327879980943635,0.0
164.51,1.3166923863321358,87.6439600181989,3.0,-0.1342352162443161,0.1373202629636694,0.0,0.021487841612710668,-0.02229564572076015,0.0
164.52,1.3153511092078394,87.64533210536024,3.0,-0.13391302889945722,0.13698753890381,0.0,0.042910884863189835,-0.04420853482400844,0.0
164.53,1.3140141257541467,87.64669976897697,3.0,-0.13337699854705232,0.13643609226718922,0.0,0.06423064301985804,-0.06601378267134805,0.0
164.54,1.3126835692368983,87.64806082720558,3.0,-0.13262841603906006,0.13566726325038303,0.0,0.08539551632158471,-0.08765864041748728,0.0
164.55,1.3113615574333655,87.64941311424198,3.0,-0.13166908822062062,0.13468291945883948,0.0,0.10635390588153992,-0.1090903747780203,0.0
164.56,1.310050187472486,87.65075448559476,3.0,-0.13050133792142926,0.13348545575482262,0.0,0.12705421310099663,-0.1302562671057217,0.0
164.57,1.3087515306749369,87.65208282335708,3.0,-0.1291280039586007,0.13207779411672504,0.0,0.1474448398891548,-0.15110361342607348,0.0
164.58,1.307467627393314,87.6533960414771,3.0,-0.12755244112364617,0.13046338348630115,0.0,0.16747418918883206,-0.17157972411752098,0.0
164.59,1.306200481852464,87.6546920910268,3.0,-0.12577852017482405,0.12864619963437463,0.0,0.18709066408550967,-0.19163192227722448,0.0
164.6,1.3049520569898174,87.65596896546978,3.0,-0.12381062784193597,0.12663074504075666,0.0,0.20624266799940116,-0.21120754336578784,0.0
164.61,1.3037242692956252,87.65722470592762,3.0,-0.12165366681483603,0.12442204876705887,0.0,0.2248786051928242,-0.23025393463882438,0.0
164.62,1.3025189836535207,87.65845740644512,3.0,-0.11931305573807949,0.12202566634798018,0.0,0.24294688013404286,-0.2487184537258713,0.0
164.63,1.3013380081808636,87.65966521925458,3.0,-0.11679472921215517,0.11944767969254144,0.0,0.2603958976932219,-0.26654846795537424,0.0
