Time[s],X_Position,Y_Position,Z_Position
95.06,6.24,10.0030580326272,1.0
95.07000000000001,6.24,10.0036539246654,1.0
95.08,6.24,10.004430065049602,1.0
95.09,6.24,10.005405267037801,1.0
95.10000000000001,6.24,10.00659672,1.0
95.11,6.24,10.0080200280822,1.0
95.12,6.24,10.009689248870401,1.0
95.13,6.24,10.0116169320546,1.0
95.14,6.24,10.013814158092801,1.0
95.15,6.24,10.016290576874999,1.0
95.16,6.24,10.0190544463872,1.0
95.17,6.24,10.0221126713754,1.0
95.18,6.24,10.0254708420096,1.0
95.19,6.24,10.029133272547801,1.0
95.2,6.24,10.03310304,1.0
95.21000000000001,6.24,10.037382022792201,1.0
95.22,6.24,10.041970939430401,1.0
95.23,6.24,10.046869387164602,1.0
95.24,6.24,10.0520758806528,1.0
95.25,6.24,10.057587890625001,1.0
95.26,6.24,10.0634018825472,1.0
95.27,6.24,10.0695133552854,1.0
95.28,6.24,10.0759168797696,1.0
95.29,6.24,10.082606137657802,1.0
95.3,6.24,10.089573960000001,1.0
95.31,6.24,10.0968123659022,1.0
95.32000000000001,6.24,10.104312601190399,1.0
95.33,6.24,10.1120651770746,1.0
95.34,6.24,10.1200599088128,1.0
95.35000000000001,6.24,10.128285954375002,1.0
95.36,6.24,10.1367318531072,1.0
95.37,6.24,10.145385564395399,1.0
95.38,6.24,10.1542345063296,1.0
95.39,6.24,10.1632655943678,1.0
95.4,6.24,10.172465279999999,1.0
95.41,6.24,10.1818195894122,1.0
95.42,6.24,10.1913141621504,1.0
95.43,6.24,10.2009342897846,1.0
95.44,6.24,10.210664954572799,1.0
95.45,6.24,10.220490868125001,1.0
95.46000000000001,6.24,10.2303965100672,1.0
95.47,6.24,10.2403661667054,1.0
95.48,6.24,10.2503839696896,1.0
95.49,6.24,10.260433934677799,1.0
95.5,6.24,10.270499999999998,1.0
95.51,6.24,10.280566065322198,1.0
95.52,6.24,10.2906160303104,1.0
95.53,6.24,10.300633833294597,1.0
95.54,6.24,10.310603489932799,1.0
95.55,6.24,10.320509131875,1.0
95.56,6.24,10.3303350454272,1.0
95.57000000000001,6.24,10.3400657102154,1.0
95.58,6.24,10.349685837849599,1.0
95.59,6.24,10.3591804105878,1.0
95.60000000000001,6.24,10.36853472,1.0
95.61,6.24,10.377734405632198,1.0
95.62,6.24,10.386765493670397,1.0
95.63,6.24,10.3956144356046,1.0
95.64,6.24,10.4042681468928,1.0
